web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576032489-509","https://losestudiantes.co/","Santos Alonso BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/santos-alonso-beltran-beltran","Nos hace ir un sábado a las 10 y no dice que no va a ir. La clase es mala y aburrida Pros: De puede dejar alta Cons: No se aprende, el profesor es un mediocre","2"
"1576032532-517","https://losestudiantes.co/","Leopoldo Alberto Munera RuizCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/leopoldo-alberto-munera-ruiz","Leopoldo Múnera es uno de los pocos profesores que todavía exige una dedicación rigurosa a sus clases y contenidos. Me preparé toda la carrera para ver su clase culmen, Teorías del Poder, y definitivamente siento que cualificó mi nivel de análisis y abstracción, además de poder relacionar teorías con temas cotidianos. De las mejores experiencias que se pueden vivir en la carrera de Ciencia Política de la UN sede Bogotá. En adición, no se desliga de las problemáticas que vive la universidad pública en Colombia. Pros: Riguroso, exigente, interdisciplinar. Cons: Mayoritariamente eurocéntrico, difícil de entender si no se han tomado clases anteriores de teoría política.","4.8"
"1576032647-568","https://losestudiantes.co/","Jose German Burgos SilvaCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/jose-german-burgos-silva","Excelente profesor. Tiene una buena metodología, muy clara y riguroso con el tiempo por lo cual no hay que preocuparse porque queden temas sin verse. Hace quices orales con lo cual es muy exigente en la nota que asigna, generalmente no suben de 4. También hace controles escritos de lectura. Ahora los parciales son de selección múltiple con dos preguntas abiertas sobre las lecturas que asigna específicamente para el parcial Pros: Las clases no son aburridas.
Se aprende demasiado con diferentes enfoques. Cons: No se puede faltar a ninguna clase. La nota final no es tan alta.","5"
"1576032440-494","https://losestudiantes.co/","Jairo Hernando Estrada AlvarezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/jairo-hernando-estrada-alvarez","Es gran conocedor de los procesos políticos en America Latina. Aunque su nivel de voz puede llegar a ser arrulladora debido al horario de la asignatura (después del almuerzo), si se trata de mantener muy atento/a a la clase, aprenderá bastante de la historia política latinoamericana, desde la izquierda y la derecha. A su vez, tiene buena bibliografía (aunque un poco larga a veces) y la complementación con recursos cinematográficos le agregan un plus a la cátedra para realizar ensayos críticos sobre el pasado de América Latina, su presente y su futuro incierto.Pros: Bibliografía, conocimiento amplio, cinematografía complementaria al curso, parciales sencillos.Cons: Tono de voz del maestro, trabajos a realizar con mucho tiempo de antelación, le cuesta manejar una temporalidad clara.","4.5"
"1576032375-467","https://losestudiantes.co/","Miguel Antonio Borja AlarconCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-antonio-borja-alarcon","Es de esos profesores que si se quiere se aprende y bastante. Deja lecturas buenas, y la discusión es muy interesante. Es atento con sus estudiantes, en la medida en que si el estudiante hace buenos trabajos, este les da la oportunidad de publicarlos.","4.4"
"1576032582-540","https://losestudiantes.co/","Catalina Toro PerezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/catalina-toro-perez","Este semestre estuvo lleno de inconvenientes con la profesora y aunque pensábamos que era una excepción por el accidente que tuvo, al consultar con otros compañeros me enteré que otros semestres han sido igual. Ella dice tener mucha carga y la universidad no me facilita a tiempo monitores para su clase, lo cual dificulta el buen desarrollo de la clase. Pros: Bibliografía. Complicada pero vale la pena intertar leerla. Ella valora mucho el esfuerzo, que uno le pregunte y pida orientación para los proyectos finales Cons: Se distrae mucho. No es concreta. Es muy desorganizada. No enseña bien el tema.","2"
"1576032156-436","https://losestudiantes.co/","Juan Carlos Chaparro RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/juan-carlos-chaparro-rodriguez","Excelente profesor, estoy totalmente de acuerdo con el comentario de abajo: se nota la pasión del profesor por la historia y por enseñar. Un gran docente","5"
"1576032547-526","https://losestudiantes.co/","Julio Rafael Quiñones PaezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/julio-rafael-qui%C3%B1ones-paez","No es claro, lo hace con pasión, pero no tiene buena metodologías y aburre y divaga mucho.Pros: PasiónCons: No es claro.
Muy pocos trabajos.","1.7"
"1576032177-450","https://losestudiantes.co/","Miguel Angel Herrera ZgaibCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-angel-herrera-zgaib","Busque entenderlo leyendo con mucha atención lo que le recomienda, y va a disfrutar mucho los pensamientos que él le ofrece y los que él busca despertar en usted. Sea proactivo y proponga, y cuando él acoja su idea sea constante, encontrará un ferviente apoyo.","5"
"1576032597-550","https://losestudiantes.co/","Daniel Alberto Libreros CaicedoCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/daniel-alberto-libreros-caicedo","Habla mucho y hace que la clase se torne aburrida, lo cual, en mi caso personal, hacía que no le prestara mucha atención. A pesar de esto, el profesor sabe muchísimo de los temas, tanto desde una perspectiva histórica como económica, y le interesa que uno se informe y pueda discutir de ellos. Me pareció que las clases del monitor eran las mejores, lastima que este haya sido su último semestre como monitor :(","3.5"
"1576032156-440","https://losestudiantes.co/","Juan Carlos Chaparro RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/juan-carlos-chaparro-rodriguez","Es un profesor muy apasionado por las temáticas que dicta, se preocupa bastante porque el estudiante aprenda y también por dar una retroalimentación que te permita mejorar. Las lecturas que deja no siempre son cortas pero son buenas y relevantes para la clase. Es muy organizado y puntual. La metodología consiste en ensayos  y una exposición; los ensayos requieren trabajo pero el profesor da todas las herramientas para hacerlo y  te deja claro que debe ir en ellos.","5"
"1576032354-463","https://losestudiantes.co/","Santiago Gomez ObandoCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/santiago-gomez-obando","La persona que hace que las clases de Múnera sean digeribles. Amable, pedagógico hasta el tuétano y riguroso. Es un excelente ser humano. Pros: Amigable, explica todo de una manera sencilla.","4.9"
"1576032177-444","https://losestudiantes.co/","Miguel Angel Herrera ZgaibCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-angel-herrera-zgaib","Es un profesor con un conocimiento amplio, busca incentivar la participación de sus estudiantes pero que a veces dispersa mucho las sesiones y suele ser confuso en su manera de explicar los temas. Su metodología es por medio de exposiciones grupales de sus estudiantes, la cual incita un poco a la falta de atención  del curso y a volver tediosa las sesiones.","3.5"
"1576032234-456","https://losestudiantes.co/","Carlos Medina GallegoCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/carlos-medina-gallego","Las primeras tres clases fueron buenas; este semestre (2019-2) ha asistido a todas las clases a excepción de una. En el examen de 50 preguntas, 2 eran E, el resto D. En la primera entrega del trabajo final ni se tomó el tiempo de leer los trabajos, solo dijo que habían quedado mal. No acepta críticas a su ""pedagogía"".  Pros: Tiene muchos conocimientos por aportar.
Buen investigador. Cons: Clases totalmente magistrales.
Sólo lee diapositivas.","2.7"
"1576032582-538","https://losestudiantes.co/","Catalina Toro PerezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/catalina-toro-perez","Es una clase muy aburrida, la profesora habla muy en abstracto y no da las bases fundamentales de la investigación, lo que se nota cuando uno llega a las próximas materias de esa línea.Pros: Es una persona con la que se puede hablar y ayuda bastante en tutoriasCons: suele faltar a clase","2"
"1576032575-536","https://losestudiantes.co/","Diana Marcela Hincapie CetinaCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/diana-marcela-hincapie-cetina","Es bastante crítica con los abogados y con todo, en general. Sin embargo, sus críticas se vuelven siempre un tema personal, por ende en las clases siempre se desvía de los temas y termina hablando de su vida personal, haciendo que del programa se completen 3 o 4 temas por mucho. No abre espacios de debate con lxs estudiantes, y cuando no está de acuerdo con una opinión, es bastante obvio. Los parciales fueron bastante improvisados y nunca supe qué calificaba exactamente. Pros: Es puntual.Cons: No prepara sus clases, por tanto siempre termina hablando de temas personales.","2.3"
"1576032590-546","https://losestudiantes.co/","Alexander Emilio Madrigal GarzonCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/alexander-emilio-madrigal-garzon","Muy buen profesor, con mucha vocación y respeto hacia sus estudiantes. Es una clase que aporta bastante, bien nutrida de lecturas y fácil de llevar si se maneja de manera organizada. Estricto a la hora de calificar APA, lo cual le beneficia bastante al estudiante, es puntual y le gusta enseñar.","4.8"
"1576032191-454","https://losestudiantes.co/","Luis Humberto Hernandez RiverosCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/luis-humberto-hernandez-riveros","El docente tiene gran potencial para generar debate y reflexiones en sus estudiantes. Sin embargo la coherencia es mínima entre lo que dicta y los criterios de evaluación que terminan siendo subjetivos. Las lecturas que asigna poco están relacionadas con la materia y con el nivel de exigencia de su clase. Pros: Su clase es inquietante y finalmente deja varias preguntas instaladas para que cada estudiante en su rol como ciudadano pueda aportar.Cons: No hay la más mínima claridad en los trabajos que espera que sus estudiantes hagan, mucho menos hay explicación acerca de los criterios de evaluación que utiliza.","1.8"
"1576032518-515","https://losestudiantes.co/","Andres Felipe Mora CortesCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/andres-felipe-mora-cortes","Un profesor bastante riguroso con los temas a tratar. Es muy pedagógico.","5"
"1576032326-462","https://losestudiantes.co/","Daniel Garciapeña JaramilloCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/daniel-garciape%C3%B1a-jaramillo","Excelente profesor. Conoce bastante de los temas, ha estado inmerso en la política y su clase a veces se puede volver más como una charla con el grupo, lo que hace interesante la clase.Pros: Su actitud, tono de voz, estructura del programa.","5"
"1576032418-486","https://losestudiantes.co/","Pablo Ignacio Reyes BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pablo-ignacio-reyes-beltran","Excelente profesor y persona. Es gran conocedor de los temas que enseña y está siempre dispuesto a brindar ayuda a los estudiantes","4.9"
"1576032625-557","https://losestudiantes.co/","Pedro Elias Galindo LeonCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pedro-elias-galindo-leon","Es uno de los peores docentes de la facultad.  No enseña nada y califica de acuerdo a quien le cae bien y a quien no. No da ninguna nota intermedia y las coloca al final consolidadas en el sistema para que nadie pueda hacer reclamos. Su clase es muy floja y no aporta nada en temas de investigación. Es un profesor arbitrario y cínico, que le gusta humillar a sus estudiantes.Pros: NingunoCons: No da notas en el transcurso del semestre
Califica al final a su antojo 
Le gusta humillar  a los estudiantes y destruir sus trabajos
No se aprende nada en su clase","1.5"
"1576032582-537","https://losestudiantes.co/","Catalina Toro PerezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/catalina-toro-perez","Es una profesora con múltiples compromisos, lo cual la deja sin tiempo suficiente para preparar las clases. Es muy desordenada con todo. Pros: Bibliografía del programa","1.5"
"1576032418-483","https://losestudiantes.co/","Pablo Ignacio Reyes BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pablo-ignacio-reyes-beltran","El profesor maneja a cabalidad los temas en clase, brinda elementos de análisis a partir de su discurso, enlaza de manera muy hábil elementos históricos con elementos teóricos y críticos. Tiene muy clara cada una de las teorías, de los conceptos, las criticas que se le han hecho a cada teoría, las discusiones entre autores, a la vez que su ejercicio metodológico permite el ejercicio de la escritura, siempre necesario en la Ciencia PolíticaPros: Es un prospecto de erudito, quizás al nivel de docentes como Leopoldo, Mora, Quiñones, Miguel Angel Herrera y otros de esa embergadura.Cons: Que no sea profesor de planta.","5"
"1576032404-476","https://losestudiantes.co/","David Alberto Roll VelezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/david-alberto-roll-velez","Suele improvisar mucho las clases y trata de imponer la visión que no tiene sin aceptar las diferencias","2"
"1576032575-533","https://losestudiantes.co/","Diana Marcela Hincapie CetinaCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/diana-marcela-hincapie-cetina","Critíca mucho a los abogados, por lo cual siente más afinidad con los estudiantes de ciencia política u otras carreras. Tiene una visión muy crítica de las cosas. Pros: No hace quices
Deja salir temprano de claseCons: Se desvía mucho del tema. No completa el programa","3"
"1576032440-496","https://losestudiantes.co/","Jairo Hernando Estrada AlvarezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/jairo-hernando-estrada-alvarez","Pros: Sabe mucho del tema y si logran ponerle atención, se aprende demasiado.Cons: La clase es magistral y es fácil distraerse.","4.5"
"1576032383-472","https://losestudiantes.co/","Oscar Enrique Gomez RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/oscar-enrique-gomez-rodriguez","En esta clase la mayor parte del aprendizaje es autónomo, el profesor es muy desordenado con la planificación de la clase y las calificaciones, por lo cual no es difícil sacar buena nota.","2.5"
"1576032156-438","https://losestudiantes.co/","Juan Carlos Chaparro RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/juan-carlos-chaparro-rodriguez","Buen profesor, preocupado por el entendimiento de sus estudiantes. La clase es dinámica y se le nota el amplio conocimiento al profesor. A veces la clase se vuelve tediosa y sobre todo cuando empieza a preguntarle a los estudiantes.
Es bastante duro al calificar.","3.9"
"1576032489-508","https://losestudiantes.co/","Santos Alonso BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/santos-alonso-beltran-beltran","Mal profesor.Pros: 1. Sabe de los temas con profundidad
2. Sale con comentarios entre sarcásticos y graciosos. 
3. Cons: 1. Desordenado
2. Poco interesado porque los estudiantes aprendan
3. Impuntual 
4. Sus parciales son grandes pajazos mentales","2.9"
"1576032418-487","https://losestudiantes.co/","Pablo Ignacio Reyes BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pablo-ignacio-reyes-beltran","Buen profesor, claro en los temas y se deja hablar Pros: Se aprende y se deja alta","5"
"1576032647-564","https://losestudiantes.co/","Jose German Burgos SilvaCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/jose-german-burgos-silva","De los mejores profesores en la facultad. Metódico, riguroso y los parciales son muy densos, pero se aprende demasiado, las clases se disfrutan mucho, todo está completamente planeado, hay completa relación entre los temas y un hilo conductor muy coherente. Las lecturas del programa son bastante fáciles de entender en su mayoría, sin que esto signifique que no son útiles o importantes, todo lo contrario.Pros: Tiene un conocimiento supremamente amplio sobre todos los temas que trabaja, presenta diferentes perspectivas de cada tema a tratar. Incluso feminismo. :3Cons: Quices orales al azar, las participaciones voluntarias no suman a esa nota. :(","5"
"1576032532-518","https://losestudiantes.co/","Leopoldo Alberto Munera RuizCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/leopoldo-alberto-munera-ruiz","Las cualidades académicas del profesor son simplemente indiscutibles, probablemente es la persona en Colombia que más sabe de teoría política. Sin embargo es un ser supremamente pedante, que siente que darle clase a la gente de pregrado es una suerte de voluntariado humanitario. Por tal razón puede llegar a ser irritante.","4"
"1576032375-465","https://losestudiantes.co/","Miguel Antonio Borja AlarconCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-antonio-borja-alarcon","Pros: Su conocimiento es muy amplio, está dispuesto a escuchar a sus estudiantes, manda muy buenas lecturas.Cons: Tono de voz, es fácil distraerse.","4.5"
"1576032418-484","https://losestudiantes.co/","Pablo Ignacio Reyes BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pablo-ignacio-reyes-beltran","Muy buen profesor, aunque el volumen de lecturas resulta tedioso e inclusive a veces innecesario frente a otros textos más amenos, se encarga de que todo lo que está en ellas se aprenda en la clase. Se apoya de otros docentes muy conocedores de las teorías políticas modernas, lo cual hace dinámica la experiencia de entender más a fondo esta discipl...
Leer más...Pros: Quices sencillos, temas interesantes, clases dinámicas con docentes de apoyo, parcial sencillo si se estudia a fondo, trabajos en grupo sencillos con la tutoría de el profesor personalmente.Cons: A veces se dispersa un poco de los temas de la clase.","4.5"
"1576032661-569","https://losestudiantes.co/","Mauricio Garcia VillegasEstudios Políticos y Relaciones Internacionales","https://losestudiantes.co/universidad-nacional/estudios-politicos-y-relaciones-internacionales/profesores/mauricio-garcia-villegas","Mauricio es un teso.","5"
"1576032156-437","https://losestudiantes.co/","Juan Carlos Chaparro RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/juan-carlos-chaparro-rodriguez","Un muy buen profesor, tiene un muy amplio conocimiento de la Historia colombiana, es muy bueno explicando y está muy pendiente de que sus estudiantes entiendan la explicación.","5"
"1576032134-434","https://losestudiantes.co/","Jenny Elisa Lopez RodriguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/jenny-elisa-lopez-rodriguez","Una profesora que conoce bastante sobre la Administración Pública y que a partir de allí busca brindar al estudiante elementos para entenderla de forma crítica.Pros: Clases que si quienes la ven ayudan pueden ser bastante buenas en cuanto a entender la temática.
Talleres en grupo que promueven la discusión de entre los estudiantes de los temas y autores de cada bloque que se nutren de los apuntes de la profesoraCons: Muyyyyyyyyyy escuelera, un ejemplo de ello son los constantes quiz sobre unas tares que deja y controles de lectura.
El trabajo en grupo es muyyy confuso dado que en las entregas no se tiene claro que se debe tratar. si bien a tratado de corregirlo y al final se mejoro esa parte. En las primeras entregas de los trabajos no recibimos retroalimentación ni correcciones hasta faltando pocos días para la siguiente entrega.","3.5"
"1576032640-560","https://losestudiantes.co/","Rubin Ariel Huffington RodríguezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/rubin-ariel-huffington-rodr%C3%ADguez","Tiene un conocimiento sólido y profundo sobre temas como descentralización, cooperativismo, autnomía territorial entre otros; aprovéchelo para manejo de datos en asuntos públicos, recorridos territoriales y de sistemas de información geográfica. Se presentan problemas pedagógicos que los estudiantes notan rápidamente, pero fácilmente superables.","4.5"
"1576032497-512","https://losestudiantes.co/","Yenny Leguizamon OrjuelaCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/yenny-leguizamon-orjuela","Una de las peores profesora que he tenido. No es rigurosa con las lecturas y autores. Falta a clase cuando quiere y avisa media hora antes de comenzar la clase. Cons: Impuntualidad
Poca rigurosidad.","1"
"1576032489-506","https://losestudiantes.co/","Santos Alonso BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/santos-alonso-beltran-beltran","El estudio de la materia no se da a profundidad, tiende a dejar muchas lecturas y las clases pueden ser un poco desordenadas.","3"
"1576032311-461","https://losestudiantes.co/","Juan Pablo Sandoval CastanoCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/juan-pablo-sandoval-castano","Es un profesor que tiene un enfoque muy económico y no sé involucra tanto con la ciencia política. Se encarga de mostrar diferentes perspectivas y no nos trata de convencer sobre alguna. Deja que los estudiantes por sí mismos juzguen y discutan sobre cada doctrina. Pros: Buena bibliografía. Trabajos sencillos. Atiende las inquietudes Cons: Califica un poco estricto","4"
"1576032489-503","https://losestudiantes.co/","Santos Alonso BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/santos-alonso-beltran-beltran","Muy buen profesor, brinda muy buena bibliografia, la metodología y la din´amica de clase hace las discusiones más llamativas. Exigente al caliicar. Responsable y puntual.Cons: Tiene un sesgo marxista, pero las discusiones a partir del marxismo en relación con otras teorías, presentadas por alguien que entiende a cabalidad el marxismo, son siempre enriquecedoras","5"
"1576032418-489","https://losestudiantes.co/","Pablo Ignacio Reyes BeltranCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/pablo-ignacio-reyes-beltran","Un muy buen profesor, explica bien los temas, es paciente, escucha a sus estudiantes y conecta los temas de la clase con la realidad política.","4.4"
"1576032547-527","https://losestudiantes.co/","Julio Rafael Quiñones PaezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/julio-rafael-qui%C3%B1ones-paez","Es un gran profesor que se interesa por el aprendizaje de los estudiantes, es paciete y dedicado, explica los términos y temas básicos de forma entenible y muy completa, permite que todos participen y no juzga a quienes piensan diferente. Siempre saca algo bueno de cualquier comentario, por más simple y banal que este sea. Eso sí, las lecturas que deja toca hacerlas para entender la clase y hacer los parciales -que por cierto son muy útiles y buenas-, es estricto al calificar los textos y exige bastante porque estos tengan una estructura argumentativa clara. 
Pros: Es muy buena persona y sabe bastante. 
Permite e incentiva la participación. 
Cons: A veces las clases se vuelven demasiado magistrales por la poca participación de los estudiantes, lo cual hace que el profesor hable y hable.","4.8"
"1576032177-442","https://losestudiantes.co/","Miguel Angel Herrera ZgaibCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-angel-herrera-zgaib","Si ud está buscando una clase magistral, donde él le de todas las herramientas para entender la Ciencia política, está no es una clase para ud. Básicamente la clase se va construyendo en interlocución con las lecturas que él recomienda, las exposiciones que los estudiantes den, las intervenciones que él da y la coyuntura. Lo que hace que la clase la construya el estudiante y con ello el rigor analítico del estudiante va a ir mejorando.
Como persona es excelente y como profesor aún más, dado que aprovecha las inquietudes del estudiante, en cualquier tema, para construir la clase. Sabe demasiado del tema politoligico, así que es recomendable exprimirle los conocimientos tanto como uno pueda. 
Tiene una corriente ideologíca más o menos clara, pero es muy respetuoso con las opiniones diversas.
Sí le pone animos, va a ""gozar"" los espacios con él.","4.8"
"1576032582-541","https://losestudiantes.co/","Catalina Toro PerezCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/catalina-toro-perez","Una profesora con una metodología dinámica, maneja un material bibliográfico amplio, No es difícil pasar con ella,  los trabajos los deja altos desde que sean acordes a las lecturas y tiene muy en cuenta la participación a la hora de calificar.","4"
"1576032618-554","https://losestudiantes.co/","Gustavo Adolfo Puyo TamayoCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/gustavo-adolfo-puyo-tamayo","A veces la clase es buena, aunque se debía mucho de los temas, es atento a las inquietudes de los estudiantes. No obstante, es arbitrario y se burlo de los alumnos en repetidas ocasionesPros: Es puntual Cons: Se desbia de los temas, y es duro al calificar","3.4"
"1576032375-464","https://losestudiantes.co/","Miguel Antonio Borja AlarconCiencia Política","https://losestudiantes.co/universidad-nacional/ciencia-politica/profesores/miguel-antonio-borja-alarcon","Gran conocedor de las ciencias sociales. Se obtienen buenas notas si se pone empeño claro en realizar una crítica o diálogo profundo sobre los textos del programa-Pros: Didáctico con películas, poco volumen de lecturas.Cons: Tono de voz, puede llegar a ser somnoliento.","4"
